transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,promotion,payment_method
T00003902,2023-01-25 06:44:16,C000062,S0011,P00199,4,10.62,42.48,False,insurance
T00003903,2023-11-06 07:45:31,C000251,S0015,P00105,2,4.5,9.0,False,card
T00003904,2023-01-22 23:53:16,C000407,S0006,P00189,1,9.03,9.03,False,card
T00003905,2023-08-12 10:24:13,C000130,S0003,P00167,3,8.23,24.69,False,card
T00003906,2023-12-08 12:17:25,C000306,S0003,P00132,2,7.63,15.26,False,mobile
T00003907,2023-08-12 18:20:25,C000232,S0004,P00143,5,3.65,18.25,True,card
T00003908,2023-06-25 02:01:18,C000086,S0010,P00169,2,59.03,118.06,False,insurance
T00003909,2023-06-01 21:07:39,C000094,S0007,P00104,1,19.76,19.76,False,card
T00003910,2023-08-21 06:59:50,C000409,S0010,P00051,1,5.9,5.9,False,mobile
T00003911,2023-07-28 03:36:41,C000432,S0004,P00052,1,3.06,3.06,False,mobile
T00003912,2023-07-02 15:26:12,C000261,S0004,P00175,3,9.27,27.81,False,insurance
T00003913,2023-02-25 21:40:22,C000360,S0004,P00050,1,15.94,15.94,False,card
T00003914,2023-08-30 05:03:40,C000017,S0012,P00097,1,8.56,8.56,False,cash
T00003915,2023-09-27 06:37:52,C000024,S0001,P00073,1,42.82,42.82,False,insurance
T00003916,2023-09-16 00:33:23,C000476,S0017,P00004,1,4.57,4.57,False,cash
T00003917,2023-01-28 07:21:04,C000421,S0010,P00053,1,3.16,3.16,False,cash
T00003918,2023-09-13 20:22:25,C000465,S0007,P00110,1,8.29,8.29,False,cash
T00003919,2023-09-23 15:21:53,C000185,S0019,P00113,1,5.14,5.14,False,cash
T00003920,2023-03-08 18:18:42,C000419,S0019,P00166,1,3.78,3.78,True,insurance
T00003921,2023-11-06 00:40:32,C000072,S0002,P00173,1,19.0,19.0,False,cash
T00003922,2023-07-10 16:19:01,C000113,S0020,P00011,1,5.95,5.95,False,insurance
T00003923,2023-06-21 23:29:11,C000201,S0018,P00062,1,12.32,12.32,False,card
T00003924,2023-09-21 01:49:09,C000066,S0011,P00155,1,2.98,2.98,False,cash
T00003925,2023-07-05 13:52:41,C000032,S0005,P00091,1,3.29,3.29,False,card
T00003926,2023-07-18 06:53:27,C000033,S0008,P00069,2,6.2,12.4,False,cash
T00003927,2023-04-24 15:30:14,C000286,S0011,P00166,1,4.74,4.74,False,mobile
T00003928,2023-12-04 17:55:46,C000398,S0017,P00112,1,6.79,6.79,False,cash
T00003929,2023-12-19 21:11:25,C000255,S0004,P00006,3,5.32,15.96,False,card
T00003930,2023-02-17 11:26:50,C000285,S0020,P00060,3,9.27,27.81,False,card
T00003931,2023-09-24 20:34:32,C000268,S0002,P00100,2,11.49,22.98,False,mobile
T00003932,2023-01-09 11:51:01,C000394,S0012,P00021,3,8.15,24.45,False,mobile
T00003933,2023-05-15 07:29:02,C000054,S0001,P00163,2,33.26,66.52,False,insurance
T00003934,2023-12-20 01:54:00,C000166,S0016,P00069,4,6.04,24.16,False,card
T00003935,2023-03-05 15:07:02,C000099,S0017,P00128,4,5.07,20.28,False,cash
T00003936,2023-05-18 05:27:48,C000245,S0009,P00032,1,14.28,14.28,False,card
T00003937,2023-03-21 22:14:50,C000035,S0008,P00031,2,2.54,5.08,False,cash
T00003938,2023-09-23 01:43:53,C000444,S0019,P00140,2,11.06,22.12,False,insurance
T00003939,2023-06-18 20:49:30,C000295,S0014,P00127,1,29.93,29.93,False,card
T00003940,2023-08-04 21:28:27,C000478,S0019,P00185,1,14.2,14.2,True,card
T00003941,2023-12-10 02:16:40,C000426,S0017,P00128,3,5.52,16.56,False,cash
T00003942,2023-07-09 15:54:19,C000245,S0003,P00011,5,5.89,29.45,False,insurance
T00003943,2023-09-25 05:30:09,C000178,S0017,P00182,5,10.64,53.2,True,insurance
T00003944,2023-02-05 15:19:35,C000340,S0020,P00015,1,10.5,10.5,False,mobile
T00003945,2023-03-20 08:22:09,C000251,S0018,P00120,2,3.11,6.22,True,card
T00003946,2023-12-11 15:46:05,C000280,S0019,P00191,1,5.85,5.85,False,cash
T00003947,2023-11-09 21:07:34,C000007,S0020,P00174,1,4.73,4.73,True,card
T00003948,2023-08-28 00:43:26,C000292,S0017,P00182,1,11.48,11.48,True,insurance
T00003949,2023-05-18 15:57:35,C000228,S0002,P00028,3,10.0,30.0,True,cash
T00003950,2023-03-14 17:28:50,C000059,S0012,P00159,4,6.04,24.16,False,mobile
T00003951,2023-11-07 00:38:42,C000048,S0016,P00029,1,10.71,10.71,False,insurance
T00003952,2023-10-13 20:25:31,C000330,S0016,P00099,4,29.44,117.76,False,mobile
T00003953,2023-03-29 23:29:15,C000365,S0014,P00002,1,3.53,3.53,False,card
T00003954,2023-08-03 16:46:14,C000124,S0016,P00126,1,6.66,6.66,False,mobile
T00003955,2023-08-14 04:37:09,C000441,S0009,P00010,1,4.71,4.71,True,insurance
T00003956,2023-06-23 19:07:31,C000073,S0003,P00161,1,11.48,11.48,False,mobile
T00003957,2023-12-04 07:23:37,C000050,S0009,P00155,4,3.08,12.32,False,cash
T00003958,2023-02-15 04:08:37,C000320,S0012,P00009,10,19.0,190.0,False,card
T00003959,2023-04-04 20:57:43,C000388,S0001,P00100,1,9.72,9.72,True,cash
T00003960,2023-02-04 14:10:12,C000423,S0017,P00169,10,48.26,482.6,True,mobile
T00003961,2023-09-10 05:24:24,C000163,S0018,P00106,1,6.56,6.56,False,card
T00003962,2023-08-23 10:04:08,C000283,S0015,P00041,1,16.56,16.56,False,insurance
T00003963,2023-12-26 09:09:47,C000452,S0013,P00103,5,9.78,48.9,False,mobile
T00003964,2023-07-17 09:39:34,C000432,S0019,P00142,1,8.06,8.06,True,insurance
T00003965,2023-02-24 19:37:36,C000283,S0004,P00173,1,19.3,19.3,False,card
T00003966,2023-06-14 02:54:06,C000329,S0019,P00171,1,17.37,17.37,False,insurance
T00003967,2023-02-02 04:16:56,C000146,S0010,P00098,1,6.21,6.21,False,insurance
T00003968,2023-09-03 09:46:09,C000221,S0010,P00052,5,2.16,10.8,True,cash
T00003969,2023-11-09 04:26:09,C000471,S0019,P00128,3,4.04,12.12,True,cash
T00003970,2023-05-04 15:55:59,C000204,S0011,P00047,1,4.4,4.4,False,card
T00003971,2023-04-23 21:13:17,C000288,S0010,P00174,1,4.41,4.41,True,insurance
T00003972,2023-01-26 22:23:30,C000246,S0001,P00086,4,1.81,7.24,False,cash
T00003973,2023-06-01 02:46:27,C000045,S0012,P00145,1,19.41,19.41,False,mobile
T00003974,2023-06-23 00:16:12,C000328,S0002,P00118,1,6.06,6.06,False,cash
T00003975,2023-10-02 15:09:50,C000102,S0012,P00103,1,8.92,8.92,False,card
T00003976,2023-10-02 08:56:27,C000202,S0019,P00002,10,3.34,33.4,False,card
T00003977,2023-02-21 01:14:48,C000024,S0004,P00116,2,6.69,13.38,False,cash
T00003978,2023-04-14 18:49:45,C000057,S0017,P00036,3,27.3,81.9,False,card
T00003979,2023-07-06 04:13:09,C000388,S0014,P00022,2,6.23,12.46,False,insurance
T00003980,2023-05-02 22:58:10,C000050,S0002,P00007,3,10.31,30.93,False,cash
T00003981,2023-01-10 07:10:38,C000249,S0005,P00061,1,7.15,7.15,False,card
T00003982,2023-11-04 20:01:48,C000346,S0003,P00129,1,22.75,22.75,False,card
T00003983,2023-09-24 04:23:59,C000405,S0018,P00005,1,14.3,14.3,False,card
T00003984,2023-07-09 07:20:54,C000060,S0004,P00166,1,4.63,4.63,False,mobile
T00003985,2023-04-26 13:35:32,C000313,S0003,P00174,4,5.85,23.4,False,card
T00003986,2023-11-03 18:06:24,C000397,S0016,P00090,3,6.92,20.76,False,card
T00003987,2023-01-13 20:13:00,C000452,S0008,P00107,3,0.45,1.35,True,insurance
T00003988,2023-06-12 11:39:31,C000217,S0005,P00093,3,4.94,14.82,False,mobile
T00003989,2023-10-19 13:11:36,C000064,S0002,P00120,5,3.98,19.9,False,card
T00003990,2023-12-13 21:11:28,C000224,S0008,P00144,1,16.37,16.37,False,insurance
T00003991,2023-04-02 12:23:03,C000441,S0012,P00121,1,5.95,5.95,False,insurance
T00003992,2023-08-25 21:20:30,C000387,S0006,P00182,2,15.8,31.6,False,mobile
T00003993,2023-03-11 01:05:19,C000070,S0014,P00139,2,3.18,6.36,True,mobile
T00003994,2023-02-12 04:29:33,C000290,S0003,P00150,1,17.32,17.32,False,insurance
T00003995,2023-05-09 12:00:13,C000207,S0001,P00071,2,5.95,11.9,False,cash
T00003996,2023-11-19 04:10:21,C000107,S0002,P00156,10,2.54,25.4,False,cash
T00003997,2023-09-08 23:15:32,C000387,S0018,P00147,2,5.87,11.74,True,card
T00003998,2023-06-28 02:13:15,C000044,S0016,P00010,2,5.05,10.1,False,mobile
T00003999,2023-04-13 22:42:06,C000274,S0018,P00109,1,1.42,1.42,False,cash
T00004000,2023-02-21 13:21:29,C000101,S0020,P00004,4,4.82,19.28,False,mobile
T00004001,2023-04-09 13:24:08,C000399,S0005,P00174,2,5.53,11.06,False,mobile
T00004002,2023-02-25 13:54:03,C000488,S0014,P00036,1,27.79,27.79,False,cash
T00004003,2023-03-10 02:22:51,C000436,S0001,P00137,2,5.63,11.26,True,card
T00004004,2023-09-08 06:17:47,C000154,S0011,P00179,3,2.2,6.6,False,mobile
T00004005,2023-02-18 07:15:16,C000430,S0014,P00152,1,2.44,2.44,False,mobile
T00004006,2023-01-18 05:50:46,C000307,S0016,P00111,3,6.18,18.54,False,mobile
T00004007,2023-07-17 09:53:09,C000002,S0003,P00039,1,3.95,3.95,False,insurance
T00004008,2023-04-15 07:40:59,C000376,S0020,P00072,1,7.9,7.9,True,card
T00004009,2023-06-15 12:28:46,C000244,S0018,P00019,4,3.17,12.68,False,cash
T00004010,2023-02-20 21:11:03,C000222,S0012,P00174,1,4.16,4.16,True,card
T00004011,2023-03-18 10:21:58,C000223,S0019,P00086,1,2.01,2.01,False,cash
T00004012,2023-06-10 13:15:09,C000249,S0019,P00117,2,9.38,18.76,True,mobile
T00004013,2023-09-09 04:02:13,C000253,S0007,P00174,1,5.86,5.86,False,card
T00004014,2023-05-31 19:47:40,C000498,S0001,P00155,1,2.88,2.88,False,card
T00004015,2023-07-17 04:25:57,C000351,S0020,P00200,1,5.66,5.66,True,insurance
T00004016,2023-07-09 23:06:45,C000106,S0011,P00053,4,2.94,11.76,False,mobile
T00004017,2023-04-08 20:45:52,C000214,S0007,P00003,1,5.64,5.64,False,mobile
T00004018,2023-04-12 18:54:10,C000174,S0004,P00065,1,1.53,1.53,False,insurance
T00004019,2023-06-04 23:07:30,C000118,S0001,P00092,1,10.58,10.58,False,cash
T00004020,2023-01-12 15:55:58,C000023,S0015,P00124,3,6.78,20.34,False,cash
T00004021,2023-09-07 11:36:40,C000482,S0008,P00123,1,1.5,1.5,False,cash
T00004022,2023-08-12 15:16:37,C000193,S0009,P00123,2,1.47,2.94,False,mobile
T00004023,2023-04-22 10:22:40,C000214,S0016,P00118,5,6.98,34.9,False,card
T00004024,2023-05-17 00:48:02,C000232,S0017,P00146,1,8.87,8.87,False,cash
T00004025,2023-04-30 15:31:50,C000240,S0006,P00122,1,13.93,13.93,False,card
T00004026,2023-08-26 02:03:45,C000046,S0020,P00043,1,13.11,13.11,False,insurance
T00004027,2023-10-04 12:54:56,C000190,S0010,P00005,1,12.74,12.74,False,cash
T00004028,2023-02-09 13:18:52,C000033,S0019,P00049,1,2.48,2.48,False,insurance
T00004029,2023-05-31 10:45:14,C000470,S0012,P00162,1,2.99,2.99,False,insurance
T00004030,2023-01-06 00:21:32,C000287,S0003,P00103,1,10.74,10.74,False,mobile
T00004031,2023-06-14 14:51:19,C000089,S0017,P00134,4,3.93,15.72,False,cash
T00004032,2023-04-01 09:05:55,C000343,S0003,P00177,1,12.07,12.07,False,card
T00004033,2023-05-03 05:34:42,C000396,S0015,P00091,1,3.02,3.02,False,cash
T00004034,2023-06-16 04:23:51,C000403,S0016,P00175,1,9.84,9.84,False,insurance
T00004035,2023-04-28 20:03:04,C000375,S0007,P00012,1,10.94,10.94,False,mobile
T00004036,2023-05-24 10:36:46,C000059,S0018,P00105,1,4.11,4.11,False,card
T00004037,2023-10-06 09:02:13,C000018,S0016,P00121,4,5.13,20.52,False,mobile
T00004038,2023-10-22 22:48:12,C000406,S0010,P00194,1,3.06,3.06,False,card
T00004039,2023-01-03 03:13:15,C000475,S0003,P00070,10,2.32,23.2,False,card
T00004040,2023-05-18 12:47:23,C000398,S0005,P00108,4,2.63,10.52,False,card
T00004041,2023-11-05 06:23:54,C000149,S0010,P00022,1,6.22,6.22,False,mobile
T00004042,2023-07-13 01:56:03,C000037,S0002,P00132,1,7.98,7.98,False,mobile
T00004043,2023-03-16 17:19:49,C000143,S0002,P00049,1,2.66,2.66,False,cash
T00004044,2023-08-05 00:57:08,C000398,S0001,P00064,3,7.49,22.47,False,card
T00004045,2023-02-22 18:05:56,C000244,S0014,P00046,1,4.95,4.95,False,card
T00004046,2023-01-08 22:43:08,C000431,S0016,P00168,5,17.98,89.9,False,cash
T00004047,2023-08-19 04:52:12,C000206,S0019,P00004,2,4.83,9.66,False,mobile
T00004048,2023-07-07 12:12:19,C000176,S0011,P00072,1,10.22,10.22,False,mobile
T00004049,2023-10-03 08:47:50,C000226,S0017,P00079,1,13.28,13.28,False,insurance
T00004050,2023-05-06 12:26:45,C000007,S0012,P00077,4,6.63,26.52,False,mobile
T00004051,2023-11-07 23:01:05,C000423,S0003,P00043,1,14.62,14.62,False,cash
T00004052,2023-06-03 08:18:11,C000311,S0002,P00166,1,5.08,5.08,False,cash
T00004053,2023-09-26 15:20:20,C000187,S0017,P00102,1,1.7,1.7,False,card
T00004054,2023-02-06 12:06:38,C000141,S0013,P00165,1,7.02,7.02,False,mobile
T00004055,2023-02-05 08:43:19,C000174,S0011,P00193,4,37.02,148.08,False,cash
T00004056,2023-10-12 22:43:14,C000221,S0020,P00194,1,3.44,3.44,False,cash
T00004057,2023-10-31 13:42:08,C000473,S0008,P00034,1,8.65,8.65,False,insurance
T00004058,2023-12-10 00:50:37,C000324,S0015,P00134,1,3.91,3.91,False,mobile
T00004059,2023-04-29 03:54:01,C000174,S0015,P00116,2,7.57,15.14,False,card
T00004060,2023-01-09 02:32:25,C000484,S0014,P00020,4,3.47,13.88,False,card
T00004061,2023-12-23 16:26:47,C000360,S0016,P00109,1,1.31,1.31,False,card
T00004062,2023-08-07 21:35:33,C000270,S0001,P00033,5,6.65,33.25,False,insurance
T00004063,2023-03-31 22:51:15,C000403,S0015,P00056,1,10.64,10.64,False,card
T00004064,2023-10-06 00:56:31,C000233,S0017,P00147,1,7.26,7.26,False,insurance
T00004065,2023-11-26 00:26:04,C000044,S0009,P00090,2,7.08,14.16,False,insurance
T00004066,2023-04-14 16:04:45,C000031,S0010,P00126,2,5.34,10.68,True,insurance
T00004067,2023-10-08 03:49:30,C000395,S0007,P00134,1,3.95,3.95,False,card
T00004068,2023-10-14 16:05:08,C000342,S0008,P00077,1,7.19,7.19,False,insurance
T00004069,2023-07-02 14:42:42,C000260,S0013,P00120,2,3.78,7.56,False,card
T00004070,2023-08-19 04:15:14,C000489,S0001,P00137,2,7.79,15.58,False,cash
T00004071,2023-04-09 02:31:32,C000188,S0013,P00163,2,28.52,57.04,False,card
T00004072,2023-12-05 05:09:54,C000311,S0002,P00066,1,6.06,6.06,False,card
T00004073,2023-12-24 20:23:42,C000034,S0001,P00035,1,4.02,4.02,True,insurance
T00004074,2023-12-24 02:03:29,C000451,S0005,P00124,5,6.49,32.45,False,insurance
T00004075,2023-09-26 07:31:27,C000220,S0002,P00085,5,19.02,95.1,True,cash
T00004076,2023-01-16 09:56:08,C000476,S0011,P00004,1,4.86,4.86,False,insurance
T00004077,2023-05-14 09:21:08,C000267,S0010,P00045,2,4.95,9.9,False,cash
T00004078,2023-06-11 22:58:35,C000436,S0017,P00140,1,10.41,10.41,False,cash
T00004079,2023-12-16 09:10:58,C000189,S0006,P00020,1,2.46,2.46,True,mobile
T00004080,2023-07-19 02:29:07,C000358,S0020,P00086,1,1.41,1.41,True,cash
T00004081,2023-07-15 03:58:19,C000171,S0012,P00072,1,11.19,11.19,False,cash
T00004082,2023-02-23 09:56:56,C000159,S0008,P00006,2,5.09,10.18,False,mobile
T00004083,2023-10-16 21:56:32,C000315,S0016,P00076,3,3.49,10.47,False,cash
T00004084,2023-05-03 09:47:35,C000438,S0008,P00175,1,9.97,9.97,False,insurance
T00004085,2023-02-03 10:35:37,C000246,S0015,P00157,4,39.29,157.16,False,insurance
T00004086,2023-12-26 12:05:18,C000331,S0012,P00151,1,53.48,53.48,False,mobile
T00004087,2023-03-11 04:27:34,C000054,S0001,P00077,4,6.52,26.08,False,card
T00004088,2023-01-06 21:47:21,C000409,S0015,P00190,2,6.53,13.06,False,mobile
T00004089,2023-01-29 07:59:16,C000233,S0006,P00141,2,2.84,5.68,False,cash
T00004090,2023-06-14 17:06:33,C000229,S0009,P00127,5,19.89,99.45,True,cash
T00004091,2023-02-07 10:58:05,C000467,S0010,P00153,1,3.32,3.32,False,cash
T00004092,2023-11-03 17:25:51,C000427,S0018,P00006,4,5.29,21.16,False,insurance
T00004093,2023-07-06 12:44:44,C000489,S0020,P00147,4,5.99,23.96,True,cash
T00004094,2023-04-28 21:36:05,C000140,S0002,P00175,1,10.01,10.01,False,insurance
T00004095,2023-01-02 03:31:01,C000488,S0006,P00148,1,6.34,6.34,True,card
T00004096,2023-06-24 15:31:11,C000333,S0002,P00093,1,5.23,5.23,False,insurance
T00004097,2023-02-25 01:47:32,C000420,S0011,P00070,1,2.82,2.82,False,cash
T00004098,2023-12-23 00:12:28,C000306,S0007,P00096,1,6.28,6.28,False,cash
T00004099,2023-04-16 22:56:52,C000244,S0004,P00109,1,1.38,1.38,False,mobile
T00004100,2023-06-22 20:31:27,C000243,S0017,P00172,1,7.56,7.56,False,mobile
T00004101,2023-01-07 18:40:31,C000161,S0001,P00173,1,13.73,13.73,True,cash
T00004102,2023-02-17 15:43:43,C000112,S0020,P00138,1,1.25,1.25,False,card
T00004103,2023-03-17 12:36:06,C000129,S0004,P00015,1,10.25,10.25,False,mobile
T00004104,2023-01-19 19:50:20,C000131,S0002,P00198,2,2.53,5.06,False,insurance
T00004105,2023-09-22 06:16:51,C000064,S0014,P00088,1,4.27,4.27,False,mobile
T00004106,2023-12-11 03:09:33,C000169,S0010,P00068,1,4.1,4.1,False,mobile
T00004107,2023-12-25 16:03:54,C000266,S0016,P00115,1,2.65,2.65,False,cash
T00004108,2023-04-07 18:06:39,C000226,S0002,P00060,1,8.77,8.77,False,insurance
T00004109,2023-10-15 02:29:16,C000396,S0005,P00199,1,10.83,10.83,False,mobile
T00004110,2023-07-03 11:30:08,C000022,S0014,P00093,1,5.03,5.03,False,cash
T00004111,2023-01-17 16:36:36,C000432,S0010,P00087,1,30.91,30.91,False,card
T00004112,2023-02-03 00:22:14,C000424,S0001,P00068,1,4.3,4.3,False,card
T00004113,2023-07-19 09:27:50,C000142,S0001,P00079,1,16.76,16.76,False,insurance
T00004114,2023-06-04 05:03:04,C000108,S0004,P00076,1,3.14,3.14,False,insurance
T00004115,2023-01-04 01:13:18,C000025,S0003,P00168,1,16.48,16.48,False,cash
T00004116,2023-12-05 13:24:07,C000313,S0011,P00013,1,1.93,1.93,False,mobile
T00004117,2023-09-23 20:13:24,C000013,S0007,P00054,1,3.14,3.14,True,card
T00004118,2023-07-02 21:04:48,C000095,S0007,P00090,5,7.04,35.2,False,insurance
T00004119,2023-12-26 06:22:46,C000443,S0001,P00096,1,6.21,6.21,False,insurance
T00004120,2023-12-20 11:50:13,C000125,S0009,P00138,2,1.21,2.42,False,insurance
T00004121,2023-12-21 12:26:33,C000037,S0008,P00168,3,17.25,51.75,False,mobile
T00004122,2023-04-05 05:11:17,C000225,S0004,P00028,1,8.42,8.42,True,insurance
T00004123,2023-11-17 15:27:48,C000073,S0011,P00111,1,6.86,6.86,False,insurance
T00004124,2023-07-03 15:42:26,C000071,S0017,P00101,1,8.85,8.85,False,insurance
T00004125,2023-09-22 06:39:26,C000316,S0009,P00063,1,10.23,10.23,False,card
T00004126,2023-11-09 20:51:40,C000011,S0010,P00084,2,8.38,16.76,False,insurance
T00004127,2023-03-01 10:49:16,C000075,S0017,P00079,2,15.37,30.74,False,card
T00004128,2023-06-13 03:55:57,C000121,S0009,P00088,1,4.5,4.5,False,card
T00004129,2023-02-16 22:03:46,C000484,S0004,P00036,2,27.29,54.58,False,card
T00004130,2023-04-12 17:36:06,C000311,S0020,P00168,1,15.66,15.66,False,cash
T00004131,2023-05-31 12:28:57,C000171,S0003,P00078,1,6.2,6.2,False,insurance
T00004132,2023-11-08 09:25:58,C000328,S0020,P00135,5,12.78,63.9,False,cash
T00004133,2023-11-11 00:14:55,C000108,S0007,P00028,1,8.91,8.91,True,mobile
T00004134,2023-05-22 22:04:28,C000434,S0017,P00176,1,19.12,19.12,False,card
T00004135,2023-04-30 19:50:51,C000018,S0010,P00114,1,16.15,16.15,False,card
T00004136,2023-07-13 04:23:55,C000448,S0019,P00072,1,11.12,11.12,False,insurance
T00004137,2023-11-28 22:06:11,C000363,S0002,P00174,2,5.7,11.4,False,card
T00004138,2023-12-22 10:56:26,C000253,S0018,P00017,1,26.74,26.74,True,cash
T00004139,2023-03-24 13:00:42,C000462,S0005,P00123,4,1.61,6.44,False,card
T00004140,2023-03-09 21:07:05,C000088,S0001,P00117,1,11.45,11.45,False,cash
T00004141,2023-09-15 06:22:59,C000361,S0002,P00160,1,4.79,4.79,False,insurance
T00004142,2023-04-20 17:02:09,C000087,S0006,P00038,1,22.57,22.57,False,cash
T00004143,2023-03-14 17:07:25,C000271,S0008,P00032,3,14.04,42.12,False,cash
T00004144,2023-01-12 07:25:26,C000350,S0010,P00082,1,6.85,6.85,False,card
T00004145,2023-05-27 18:27:31,C000025,S0018,P00146,1,6.49,6.49,True,card
T00004146,2023-05-23 15:05:39,C000172,S0010,P00031,1,1.57,1.57,True,cash
T00004147,2023-07-24 22:52:38,C000387,S0006,P00052,1,3.18,3.18,False,insurance
T00004148,2023-03-14 20:48:09,C000050,S0004,P00078,5,4.85,24.25,True,insurance
T00004149,2023-09-18 00:42:06,C000249,S0010,P00080,1,17.28,17.28,False,mobile
T00004150,2023-09-05 12:47:07,C000368,S0005,P00045,2,4.65,9.3,False,mobile
T00004151,2023-06-18 07:04:47,C000078,S0002,P00012,1,10.44,10.44,False,cash
T00004152,2023-03-08 00:01:27,C000070,S0001,P00103,1,11.0,11.0,False,card
T00004153,2023-07-04 12:46:06,C000077,S0008,P00175,1,6.62,6.62,True,card
T00004154,2023-09-03 15:09:51,C000120,S0013,P00017,4,34.5,138.0,False,cash
T00004155,2023-05-16 16:02:49,C000191,S0007,P00054,1,4.14,4.14,False,insurance
T00004156,2023-04-06 21:43:17,C000015,S0013,P00110,1,8.55,8.55,False,insurance
T00004157,2023-07-04 08:50:11,C000248,S0007,P00189,1,8.14,8.14,False,mobile
T00004158,2023-05-10 07:10:59,C000025,S0014,P00179,1,2.49,2.49,False,mobile
T00004159,2023-05-26 18:52:52,C000069,S0004,P00045,5,4.45,22.25,False,insurance
T00004160,2023-05-07 23:38:48,C000198,S0001,P00187,1,1.3,1.3,False,mobile
T00004161,2023-04-21 11:04:11,C000488,S0005,P00122,1,13.58,13.58,False,insurance
T00004162,2023-09-18 21:32:36,C000270,S0018,P00001,3,9.88,29.64,False,card
T00004163,2023-06-17 12:40:30,C000460,S0001,P00198,1,3.12,3.12,False,insurance
T00004164,2023-06-19 19:25:30,C000469,S0006,P00011,3,5.71,17.13,False,card
T00004165,2023-08-26 17:21:27,C000466,S0008,P00139,1,3.97,3.97,False,cash
T00004166,2023-05-12 12:18:26,C000295,S0017,P00130,3,17.21,51.63,False,insurance
T00004167,2023-02-06 18:37:59,C000403,S0016,P00035,1,5.83,5.83,False,insurance
T00004168,2023-11-07 08:30:44,C000473,S0015,P00010,1,5.38,5.38,False,card
T00004169,2023-01-21 06:38:19,C000380,S0011,P00104,4,14.62,58.48,True,insurance
T00004170,2023-07-28 04:33:38,C000018,S0014,P00039,1,4.29,4.29,False,cash
T00004171,2023-04-07 18:13:02,C000350,S0015,P00058,1,12.87,12.87,True,mobile
T00004172,2023-03-19 20:01:34,C000183,S0005,P00190,1,5.54,5.54,True,card
T00004173,2023-01-16 06:31:52,C000029,S0008,P00045,2,4.6,9.2,False,cash
T00004174,2023-11-24 15:11:51,C000044,S0001,P00015,1,10.3,10.3,False,cash
T00004175,2023-06-06 05:32:10,C000194,S0016,P00097,1,7.65,7.65,False,mobile
T00004176,2023-05-05 17:23:35,C000012,S0013,P00091,1,3.06,3.06,False,card
T00004177,2023-09-27 19:22:21,C000295,S0014,P00152,1,2.55,2.55,False,cash
T00004178,2023-01-15 04:31:25,C000062,S0015,P00140,1,11.18,11.18,False,cash
T00004179,2023-07-25 11:54:54,C000389,S0017,P00015,1,10.18,10.18,False,cash
T00004180,2023-06-30 00:49:39,C000267,S0004,P00015,4,10.74,42.96,False,insurance
T00004181,2023-07-21 10:49:55,C000347,S0010,P00072,1,9.07,9.07,True,cash
T00004182,2023-02-15 02:43:22,C000418,S0008,P00117,3,11.14,33.42,False,cash
T00004183,2023-12-13 17:22:56,C000497,S0014,P00127,1,28.55,28.55,False,mobile
T00004184,2023-03-28 19:14:34,C000383,S0012,P00162,1,3.32,3.32,False,card
T00004185,2023-09-04 22:56:36,C000220,S0009,P00169,1,60.95,60.95,False,insurance
T00004186,2023-09-29 22:45:38,C000475,S0001,P00089,1,3.17,3.17,False,card
T00004187,2023-05-06 05:02:32,C000464,S0016,P00076,1,3.6,3.6,False,cash
T00004188,2023-02-17 14:14:52,C000124,S0005,P00121,1,5.6,5.6,False,cash
T00004189,2023-04-18 23:42:36,C000082,S0001,P00100,1,10.81,10.81,False,card
T00004190,2023-10-21 17:27:53,C000180,S0001,P00049,1,2.21,2.21,True,insurance
T00004191,2023-11-26 23:08:31,C000398,S0003,P00077,1,6.9,6.9,False,cash
T00004192,2023-12-08 00:49:20,C000468,S0009,P00058,2,15.72,31.44,False,card
T00004193,2023-03-24 09:03:16,C000052,S0011,P00080,2,15.77,31.54,False,cash
T00004194,2023-08-09 18:39:52,C000161,S0014,P00136,1,4.87,4.87,False,cash
T00004195,2023-02-24 23:26:57,C000379,S0013,P00160,4,4.83,19.32,False,card
T00004196,2023-09-16 13:41:53,C000380,S0006,P00189,5,7.63,38.15,False,card
T00004197,2023-06-01 09:01:11,C000476,S0006,P00123,2,1.5,3.0,False,card
T00004198,2023-09-17 17:53:34,C000044,S0009,P00100,1,10.54,10.54,False,mobile
T00004199,2023-09-07 09:15:59,C000182,S0007,P00090,1,6.92,6.92,False,card
T00004200,2023-12-28 09:10:14,C000228,S0001,P00061,1,7.3,7.3,False,mobile
T00004201,2023-06-27 20:47:18,C000090,S0018,P00087,1,29.02,29.02,False,insurance
T00004202,2023-05-05 07:40:42,C000066,S0001,P00146,2,7.37,14.74,True,card
T00004203,2023-07-11 17:44:09,C000027,S0011,P00195,1,6.0,6.0,False,cash
T00004204,2023-03-01 06:42:53,C000090,S0012,P00048,1,15.51,15.51,False,insurance
T00004205,2023-02-10 16:20:17,C000127,S0015,P00094,3,6.52,19.56,True,card
T00004206,2023-07-08 23:26:42,C000236,S0003,P00055,1,2.17,2.17,False,mobile
T00004207,2023-10-28 10:44:57,C000145,S0004,P00075,1,7.58,7.58,False,cash
T00004208,2023-07-14 02:28:13,C000072,S0006,P00120,5,4.05,20.25,False,insurance
T00004209,2023-10-12 14:53:08,C000046,S0010,P00199,1,10.14,10.14,False,mobile
